GRE Score,TOEFL Score,University Rating,SOP,LOR ,GPA,Research,Chance of Admit,Category
306.6948868159551,99.09531447406121,5.0,3.399738427035862,3.324078168546561,3.881427199431907,1,0.888,Safe
311.03526309220024,118.35819913526876,3.0,1.1528794070350221,1.8357360923469055,2.5468579290235693,0,0.541,Reach
327.0,93.0,5.0,3.3,2.2,3.8,0,0.657,Medium
337.6597308619163,97.08382642585605,1.0,1.6768808641250925,2.9193082132745034,2.2720052636378227,0,0.558,Reach
313.5976539651739,109.68899176932703,3.0,4.107320325289667,4.820121967188214,3.579068478474346,1,0.886,Safe
313.9816110266675,114.83747701093036,5.0,2.3632374554185707,1.1768038647236874,3.957949220910344,1,0.851,Safe
313.0,103.0,2.0,4.6,4.5,3.84,1,0.886,Safe
303.43877614977856,98.33325825301961,3.0,3.2738375647744564,3.370707015578109,2.3869501567151064,0,0.598,Reach
290.0,113.24753200109247,5.0,2.8840110343341836,2.6468635471561885,3.622016830475599,1,0.897,Safe
296.69365006740816,112.13300051964573,5.0,4.1229584184836225,4.121364136166414,2.3515115685420103,1,0.898,Safe
335.0,116.0,4.0,4.4,3.6,3.13,0,0.761,Medium
300.83429038560666,118.02680641533914,4.0,4.913143929259409,2.8508827934102787,3.500710543814093,1,0.875,Safe
333.0,105.0,5.0,2.3,4.9,3.9,0,0.737,Medium
303.0,112.0,2.0,3.1,4.5,2.81,1,0.827,Medium
305.2098195579737,98.82388332900081,5.0,3.32142592273494,3.391987056752762,3.8018144148870006,1,0.888,Safe
304.0,104.0,1.0,1.6,1.6,3.98,1,0.681,Medium
291.01456389112576,98.06930805050608,2.0,1.4787289305779825,4.851582773137841,2.93979745468093,0,0.623,Reach
310.9481601997625,94.96392683481167,4.0,3.5362833343536377,3.4846701342583595,3.553499873857529,1,0.856,Safe
312.413298423976,115.03893238357463,5.0,2.479461569734939,1.26760654897508,4.0,1,0.851,Safe
333.0,115.0,1.0,4.2,4.0,2.76,1,0.818,Medium
312.9157319273306,103.36633550248746,2.0,4.571995596435888,4.5333929219194005,3.8012242489292873,1,0.886,Safe
313.9012107812838,97.94912149612453,4.0,4.103754149128854,3.4001833024391113,2.752572712323958,1,0.88,Safe
312.07957644111895,112.77404762525836,2.0,3.764578451121558,3.6054091492127465,3.4590921186939045,1,0.879,Safe
313.0,119.0,3.0,4.5,2.5,3.85,1,0.908,Safe
320.0,106.0,1.0,1.8,2.1,2.61,0,0.54,Reach
321.5724013877588,108.20767544408389,4.0,3.5545493215287207,4.977641396239921,2.2084534322863885,1,0.864,Safe
314.0,104.0,3.0,1.5,4.6,3.44,0,0.654,Medium
304.0,101.0,3.0,2.3,2.0,2.47,1,0.747,Medium
312.8926912906477,116.33817978713576,4.0,3.536107406177668,2.1803517141614193,2.179187316097075,0,0.64,Reach
298.0,111.0,3.0,2.2,1.7,3.49,1,0.76,Medium
334.4463473128727,96.67370009873564,5.0,4.780393062596033,3.9420169755967405,3.251518187971536,1,0.888,Safe
336.5695061152737,99.59324572690535,4.0,3.8487961667436728,3.656029062731873,3.0004893679481266,1,0.873,Safe
290.0,110.0,1.0,1.3,4.4,2.88,0,0.544,Reach
297.91916126221304,119.87451225783443,5.0,3.4213735313619833,4.0319015949561114,2.5222270812505587,1,0.85,Safe
313.0,107.0,4.0,4.0,2.5,2.67,0,0.631,Reach
306.0,110.0,5.0,1.4,2.3,2.72,1,0.746,Medium
327.0,119.0,2.0,4.8,1.7,2.7,1,0.79,Medium
322.8632854905156,117.20087926788104,2.0,3.099164005625196,2.0251839746106772,3.152902308086623,0,0.589,Reach
305.7686223158729,99.19814122374109,5.0,3.351880063786053,3.3343806035552155,3.8970205657017583,1,0.888,Safe
300.2362604460572,117.17783143883186,1.0,3.1942728261011086,3.863484363864131,2.89743641381583,0,0.609,Reach
298.4264187135458,99.76239105367482,4.0,3.833472326574659,2.7917908008485006,3.3283882050564366,1,0.851,Safe
324.0,104.0,4.0,1.3,1.4,2.26,1,0.687,Medium
327.0,106.0,4.0,2.6,3.4,2.91,0,0.63,Reach
302.09596178304133,116.80994610736586,3.0,3.1088158895865736,1.3309185742478362,2.2310742560615746,0,0.554,Reach
326.77014393687017,108.46101299170019,1.0,2.065278116828797,2.8520402180598805,3.19413266948236,0,0.62,Reach
290.0,109.24471004651298,1.0,1.3162100602681606,4.408893304021183,2.8831812620065986,0,0.544,Reach
336.95163545950504,100.10318300506911,4.0,3.8509287190886847,3.6371703735332703,3.0048274594761972,1,0.873,Safe
312.46307678629887,107.01698852506252,1.0,4.497201251935152,3.4026864984611125,3.3623330837764036,0,0.644,Reach
338.56266976926463,116.1568047161311,5.0,4.030425604647808,0.9843400096140699,2.529788873232883,1,0.871,Safe
315.9935511005765,101.2839125318424,1.0,3.6862730855701233,5.037098165136948,3.694724842917851,1,0.864,Safe
302.40467463331873,112.70215711193347,2.0,4.711764904461709,4.709646479696602,2.5904523679876257,1,0.875,Safe
291.0,108.0,1.0,4.8,4.4,2.9,1,0.76,Medium
295.77697123951464,112.68477369015231,5.0,4.212672265215934,4.158652302699893,2.3486485650735425,1,0.898,Safe
307.0,106.0,5.0,2.9,2.1,2.28,1,0.77,Medium
298.5043808629065,97.02787757166001,2.0,2.3619589379179757,2.507123114870756,3.0788227676233415,0,0.6,Reach
290.0,112.91330423229803,5.0,2.92417976462959,2.742835632259336,3.5794847074309972,1,0.897,Safe
339.0,114.0,3.0,3.0,4.3,3.83,1,0.885,Safe
313.7261730407332,98.17934423149092,4.0,1.7831620032509734,1.542813501485885,3.20533298311059,0,0.606,Reach
325.52827901501985,115.82081154391409,3.0,3.6950618447966597,4.481682652402962,3.821113285721103,1,0.912,Safe
294.0,110.0,4.0,3.9,3.1,3.97,1,0.851,Safe
310.0,103.0,1.0,1.9,2.1,3.98,0,0.589,Reach
318.4377349241956,107.77675539228163,2.0,1.9351128478424904,2.5914625614258817,2.173917119605145,0,0.596,Reach
322.0,119.0,5.0,4.4,1.6,3.09,0,0.725,Medium
315.0,102.0,1.0,2.1,1.9,3.8,1,0.729,Medium
306.45669429994075,110.0432018083384,2.0,2.2095570762813748,4.906044900632439,3.9111760624921184,1,0.879,Safe
312.4555876401928,115.982433171083,5.0,2.243807874072045,1.2956829681577364,3.9380876502327236,1,0.851,Safe
290.95124610541353,97.9874907929061,2.0,1.427716574568173,4.782732796515844,2.937360878550875,0,0.623,Reach
328.435787935143,101.26174274115826,1.0,3.7915653073000506,1.8447194588655622,2.533245168385293,0,0.544,Reach
314.0,115.0,5.0,2.4,1.3,3.98,1,0.851,Safe
305.0,107.0,4.0,4.6,3.3,2.13,1,0.795,Medium
326.0,119.0,5.0,4.8,3.5,2.1,0,0.722,Medium
338.0,116.0,5.0,4.0,1.1,2.55,1,0.871,Safe
290.0,108.93908711524436,4.0,2.8609744135970385,1.3778373562684176,2.1315117665225594,0,0.605,Reach
333.0,98.0,3.0,2.8,2.7,2.35,1,0.791,Medium
323.36675050377124,116.00681039169338,3.0,3.722481111455766,4.509920180007079,3.860567689678395,1,0.912,Safe
337.0,116.0,2.0,2.0,3.7,3.68,0,0.603,Reach
313.816740424196,106.91100816159422,1.0,4.474930266581393,3.581598111959382,3.418085508716337,0,0.644,Reach
311.0,92.0,5.0,3.9,4.9,3.12,0,0.679,Medium
314.3216271187577,97.40877250609783,4.0,4.017288739724343,3.389705728932433,2.7555062664279104,1,0.88,Safe
338.8680033012942,112.97343221520131,1.0,3.477679711287071,2.812318408381114,2.5417864517244437,0,0.559,Reach
296.37211943348456,103.2580520139631,3.0,4.710481547508101,4.009323204756136,2.2780951070276387,0,0.596,Reach
310.0,114.0,4.0,1.3,3.7,3.29,1,0.797,Medium
292.83222967913144,117.46537647763786,5.0,2.925276790971889,4.669495778550299,3.4125757615959813,1,0.931,Safe
331.25401178421197,97.97003957595615,4.0,4.796808595223604,4.411999756785398,2.4327668384038637,1,0.859,Safe
317.276057966976,106.35753802964759,3.0,3.1226812105539348,4.595669610224851,3.158355740629082,1,0.869,Safe
333.3291278085871,112.07503964187772,3.0,1.1706416381158615,3.3895621062744006,3.4329586665313387,0,0.638,Reach
337.774553293585,100.97004826091162,4.0,3.9537043893575006,3.66614894306725,2.9950788681581666,1,0.873,Safe
312.36543499092744,95.23454196466128,5.0,4.635817206034287,4.647489577659217,2.2064193676152892,1,0.863,Safe
297.8851599187804,120.0,5.0,3.3493646381434576,4.051010423487524,2.5010490465482516,1,0.85,Safe
312.0,112.0,2.0,1.1,1.5,3.84,0,0.586,Reach
327.1815507057389,100.46451547687309,3.0,4.324647790531043,3.724506013695559,3.6086787912315597,1,0.873,Safe
295.0,116.0,2.0,3.5,4.6,3.67,1,0.891,Safe
310.0,117.0,3.0,4.6,1.5,2.08,1,0.79,Medium
326.0,119.0,4.0,3.7,2.4,2.0,0,0.662,Medium
315.2328264031489,115.08840798542819,5.0,2.46788343766994,1.2941952788617959,3.9539137231754675,1,0.851,Safe
313.0,92.0,5.0,3.4,2.1,3.79,0,0.744,Medium
316.29608539321924,116.78407381192558,5.0,2.1071015624756044,2.2473060876618067,3.075582746772062,0,0.649,Reach
300.0,104.0,2.0,4.4,1.2,2.4,0,0.601,Reach
302.0,113.0,2.0,4.6,4.8,2.63,1,0.875,Safe
316.0,113.0,4.0,2.7,2.3,3.03,1,0.798,Medium
297.48815546112127,99.78565263862562,4.0,3.924407273697963,2.8025380507336477,3.3311371718200236,1,0.851,Safe
337.0,116.0,3.0,2.9,1.3,2.38,1,0.712,Medium
312.26231598999277,100.01546911281136,5.0,3.2871449796833287,2.829398239689817,2.3700157588203896,0,0.643,Reach
338.0,106.0,3.0,2.0,4.2,2.55,1,0.764,Medium
337.0,93.0,1.0,2.2,4.4,3.7,1,0.737,Medium
336.53405114113093,96.86131040031361,5.0,4.705529225022807,3.910974553917288,3.2584444095950666,1,0.888,Safe
324.0,117.0,5.0,2.2,3.5,3.56,1,0.863,Safe
291.4353153671984,93.04328184326567,5.0,1.4097234332003536,3.6145049349794163,2.080091584344446,0,0.636,Reach
318.0,96.0,5.0,2.0,1.2,3.71,0,0.715,Medium
296.0,102.0,2.0,4.1,3.9,2.69,0,0.665,Medium
290.67302317064855,108.3184377459605,5.0,4.398572945166904,1.6154194746218846,3.2078710008673808,0,0.633,Reach
319.90249972974243,105.83904281232824,1.0,1.7557083655332497,2.1486948648086157,2.629543648951585,0,0.54,Reach
299.7877082277326,100.15090120349689,4.0,3.8709135999667734,2.77259118898647,3.3329477594476704,1,0.851,Safe
312.6255391159948,117.2629956185731,4.0,3.4830312443331253,2.1328338302728267,2.1986774385553085,0,0.64,Reach
324.4499218795246,109.10798777412451,3.0,4.756591201161143,4.854960628095233,2.3655470367948155,1,0.879,Safe
334.4448367133289,116.23608899757049,4.0,3.099858719087449,2.582385477979016,3.0435414906622147,0,0.647,Reach
303.29596963388946,119.84566406159365,2.0,3.31757261014392,4.7550295149869,2.7270867469630646,0,0.649,Reach
336.0,94.0,3.0,3.6,3.5,2.77,1,0.781,Medium
317.3862536860643,109.4655604908352,3.0,3.3929454692395513,1.792100882118037,2.895248146729637,0,0.639,Reach
300.6387808178792,118.09262848663573,4.0,4.714984234182537,4.801276141143393,3.039049564588722,1,0.903,Safe
326.5196809373001,108.7950031818985,1.0,2.004861907056184,2.8300880794590046,3.2296815971333626,0,0.62,Reach
292.0,108.0,3.0,4.0,2.6,3.4,0,0.638,Reach
290.16388411865984,119.09593316795059,3.0,2.9167755744104142,4.89435783967559,2.9939239272223395,1,0.875,Safe
324.2259847638678,97.56861696797193,4.0,2.315150040474869,4.272067814537999,3.7554286377464585,1,0.891,Safe
294.0,100.0,3.0,2.4,3.6,3.64,1,0.772,Medium
313.9375892244829,117.07964342345767,4.0,3.4395353625009335,2.2419474361231577,2.196480594653657,0,0.64,Reach
325.0,92.0,4.0,3.8,4.1,2.52,0,0.64,Reach
333.0,96.0,2.0,1.2,1.6,2.37,1,0.687,Medium
305.2187206692943,99.714648877356,5.0,3.3849094746164847,3.2173176057936743,3.8090483402133795,1,0.888,Safe
291.4556389657082,92.84124488804011,3.0,3.405739577144135,2.815544263769525,2.3988840788631363,0,0.592,Reach
290.0,99.0,5.0,3.8,4.5,3.82,0,0.783,Medium
332.0,104.0,4.0,4.1,3.0,3.84,0,0.692,Medium
331.5891388026518,98.11542887368499,1.0,1.5589955949235466,3.5087921446603327,2.698396799474526,0,0.584,Reach
331.1002476988636,115.5531451941834,2.0,2.98956798950841,3.7517814956244355,3.302935462972755,1,0.871,Safe
332.0,106.0,3.0,4.5,4.5,2.94,1,0.889,Safe
295.22909506067765,115.97214273186938,2.0,3.544311001061907,4.453561775123009,3.7201271107233875,1,0.891,Safe
313.25728047058806,119.03411967639114,3.0,4.4036475988889325,2.603682352423984,3.8737910082604188,1,0.908,Safe
296.6208261338171,107.09625685844891,2.0,1.5265788901586077,3.299152024398966,3.4247458318695516,0,0.614,Reach
319.0,103.0,5.0,3.1,1.3,3.45,1,0.798,Medium
320.0,104.0,3.0,2.1,3.9,3.95,0,0.664,Medium
294.99167799585194,108.73809579585999,2.0,3.836886855481782,2.0353579187025157,2.8686574450583646,0,0.587,Reach
307.971436176096,92.42278588040395,5.0,1.1106636494135984,3.8810705012180513,2.701476203730996,0,0.583,Reach
313.72496663544126,114.2831616071883,5.0,2.356327593449293,1.2437598747299112,3.987545100046457,1,0.851,Safe
314.26807101390534,97.59703625855147,1.0,2.4076462144471447,3.9277860056994105,3.0414246573204453,0,0.614,Reach
304.0,96.0,4.0,1.5,4.9,3.01,1,0.75,Medium
335.4745646915269,96.78721898901101,5.0,4.713955378167563,3.979996243596747,3.2863013100889202,1,0.888,Safe
321.3539004811559,107.38582269311439,4.0,3.5282968230600416,5.012227387669356,2.2556628793907674,1,0.864,Safe
336.0,92.0,3.0,4.1,2.5,3.04,1,0.814,Medium
305.0,117.0,5.0,2.0,3.8,3.15,0,0.746,Medium
294.0,98.0,5.0,4.0,1.8,3.4,0,0.641,Reach
296.0,120.0,5.0,2.1,3.7,2.89,0,0.697,Medium
311.38327187281817,111.56844413334328,2.0,1.1231187372110887,1.4489828463694816,3.831929687955458,0,0.586,Reach
331.0,111.0,2.0,2.5,3.8,3.12,1,0.782,Medium
294.6854231056352,107.3157735133747,1.0,4.057337829292908,1.9942153590386846,2.9574294147067497,0,0.605,Reach
316.0,97.0,4.0,1.1,4.1,3.78,1,0.798,Medium
338.0,97.0,1.0,1.7,3.0,2.28,0,0.558,Reach
322.0,108.0,4.0,3.5,5.0,2.24,1,0.864,Safe
311.03322068526523,113.02055895150013,2.0,3.923218961012552,3.727250773212045,3.551290395004344,1,0.879,Safe
317.0,113.0,5.0,2.6,5.0,3.64,0,0.789,Medium
333.0326940378884,106.07820624760556,3.0,4.427460494678999,4.499554255291776,2.9848696371140258,1,0.889,Safe
330.93256252866416,97.45987108505996,4.0,4.845893693299563,4.387151900271541,2.439506368382178,1,0.859,Safe
290.0,113.75732938977944,5.0,3.0391054851136876,2.7232993370847955,3.631989722411813,1,0.853,Safe
311.72139089258053,113.01009117112875,2.0,3.811974148179192,3.727842072463733,3.519479245779967,1,0.879,Safe
299.6074930460909,97.63220547519944,2.0,4.100187261476283,1.994313812489592,3.887593492660186,0,0.622,Reach
333.0,106.0,3.0,1.6,3.0,4.0,1,0.787,Medium
315.0,96.0,1.0,2.7,3.4,3.85,1,0.778,Medium
330.0,118.0,5.0,3.8,2.2,2.88,0,0.678,Medium
290.0,112.55690586720428,5.0,3.0023746209997224,2.81779668486239,3.5874672408895227,1,0.897,Safe
325.0,99.0,3.0,1.8,3.9,2.05,1,0.689,Medium
316.0,100.0,1.0,2.8,3.2,3.43,0,0.675,Medium
321.915244889605,109.74402565558225,3.0,1.5914778536738976,1.678437053296082,2.571801329875629,0,0.598,Reach
303.15913111047354,114.28593854032654,1.0,4.188249691680659,1.2549851262305172,2.5317023874912024,0,0.57,Reach
297.75129055037235,112.88621199922065,5.0,4.276837405517688,4.126196261327998,2.385284153211666,1,0.898,Safe
305.0,113.0,1.0,1.4,1.4,2.28,1,0.683,Medium
339.0621948878773,115.0976433468989,5.0,1.2689549738240642,3.0768673331287406,3.6815806467015038,0,0.729,Medium
323.4309617344998,92.1502985712851,4.0,3.893995336910642,4.080066280335999,2.4647368241612506,0,0.64,Reach
318.0,120.0,4.0,2.2,1.9,2.73,0,0.642,Reach
303.2019542327428,114.3354631368551,1.0,4.157948285619851,1.1542573811627252,2.4945276577757025,0,0.57,Reach
329.0,111.0,4.0,4.9,2.1,2.9,0,0.665,Medium
298.1314372510504,116.98987600579305,5.0,4.894282979196497,3.69521168196787,3.773821398371373,1,0.916,Safe
307.0,102.0,2.0,3.3,4.1,3.2,0,0.556,Reach
311.1306829135771,106.51385623900424,4.0,3.9065510424913064,2.576285024600851,2.6709786746837474,0,0.631,Reach
303.0,111.0,3.0,4.9,1.6,3.42,0,0.623,Reach
324.0,110.0,4.0,2.6,1.1,3.74,0,0.623,Reach
319.0,109.0,1.0,1.7,1.3,3.98,1,0.77,Medium
299.0,97.0,1.0,4.2,1.5,2.26,1,0.737,Medium
318.68932263467326,109.13545787641198,1.0,3.923352150684629,1.4311317279765248,1.997175309393073,0,0.554,Reach
304.44347894630164,98.36992550505943,5.0,4.136726200739779,2.7027753552045284,3.8908682995646817,1,0.909,Safe
295.24788968211976,98.55144032411741,3.0,1.80712098839578,4.620881498774392,2.6328055910238763,0,0.583,Reach
320.0,116.0,5.0,2.6,4.1,2.97,1,0.811,Medium
308.06201104204,114.40618425569905,2.0,2.105004418246778,2.162737836939298,2.998054299088033,0,0.598,Reach
297.2023731328088,99.68355722727931,4.0,3.9232288878153687,2.820768932766942,3.3348689751639404,1,0.851,Safe
313.40186954145753,116.2698366527278,4.0,3.5456755967032225,2.2716873022942234,2.1790849380910924,0,0.64,Reach
332.0,93.0,1.0,1.9,4.1,3.42,0,0.621,Reach
338.7708435669468,116.6614877154696,2.0,2.8574242714866767,4.553303397674374,3.6788672692964943,1,0.872,Safe
328.47508181580145,107.9005565602262,5.0,4.264611439805402,1.0245438285078705,2.961274639470161,1,0.852,Safe
314.77450079038266,95.31729196811669,1.0,4.467905563804783,2.8417205252585385,3.740454385597476,0,0.648,Reach
326.41159896451035,106.84770557520257,4.0,2.6172445362724597,3.2606082297919583,2.941119367994445,0,0.63,Reach
333.6707295625069,104.41692672402453,2.0,4.675919169998222,1.0365521554925177,3.2881804522790694,0,0.648,Reach
308.1959170901157,92.30551305639268,5.0,1.2095347160560046,3.8571140842962577,2.7215770674150583,0,0.583,Reach
312.0,113.0,2.0,3.8,3.7,3.49,1,0.879,Safe
316.0,120.0,3.0,2.2,3.2,3.12,1,0.785,Medium
290.5526366540678,117.28002277981763,4.0,1.2037354865419683,1.857927470305291,2.588387494331929,0,0.538,Reach
290.0,107.6708432711391,4.0,2.750067101051754,1.3958298631059995,2.1276568665958866,0,0.605,Reach
336.3850179613126,110.39903231397962,2.0,2.5655462372666844,1.8922219464283292,2.203134590804707,0,0.618,Reach
334.2819383899051,112.59395083397355,2.0,2.6133670041823414,3.42688332357188,3.5520831211026995,0,0.707,Medium
319.0,107.0,3.0,4.9,1.5,3.4,1,0.89,Safe
335.0,112.0,3.0,1.5,3.0,3.16,0,0.667,Medium
292.0,118.0,3.0,3.7,2.8,3.52,0,0.677,Medium
290.0,113.66357437984165,5.0,3.125831896430498,2.708205081230589,3.62418424612084,1,0.853,Safe
322.0,94.0,4.0,3.1,2.3,2.59,1,0.736,Medium
323.0,97.0,2.0,2.8,3.5,3.9,0,0.696,Medium
290.0,114.72916675600294,5.0,3.0473222461282106,2.7507314668911698,3.6223526539735857,1,0.853,Safe
302.0,110.0,2.0,4.3,1.7,3.89,0,0.663,Medium
321.0,113.0,3.0,1.6,1.1,2.37,1,0.781,Medium
338.6929439767921,94.434040094642,2.0,1.1383418915728567,1.5414484001565742,3.9763961876847302,0,0.54,Reach
298.0,103.0,1.0,2.2,4.2,2.99,1,0.733,Medium
332.375683650296,106.14555427287857,3.0,4.521420581481207,4.517119520503262,2.9165149245074473,1,0.889,Safe
317.0,98.0,5.0,4.9,2.6,3.5,0,0.762,Medium
303.93969903468616,97.25700145958832,5.0,4.124685719893345,2.6883646734896467,3.887439983332136,1,0.909,Safe
325.5989430024956,114.140058477508,5.0,4.194273574542963,4.140427339665702,3.3470650983495864,1,0.962,Safe
314.0,103.0,4.0,3.6,2.9,2.74,0,0.649,Reach
304.0,105.0,5.0,5.0,3.8,3.9,1,0.893,Safe
339.0,93.0,2.0,2.2,2.6,2.17,1,0.709,Medium
330.536690645662,118.97874362775029,2.0,4.330339535334346,1.5923348032961824,2.674039829063746,0,0.615,Reach
297.10519496576285,96.66442638069384,2.0,2.1774858472090757,2.4819134295827143,3.090353361072357,0,0.6,Reach
297.0,117.0,4.0,1.9,2.8,3.06,1,0.777,Medium
337.776304630467,115.96019804756436,5.0,3.918787636686173,1.0355038146846007,2.557857028043046,1,0.871,Safe
290.1544518041292,107.63989521596969,1.0,3.5546943777925804,1.0917360321461778,3.8544286476828415,0,0.566,Reach
335.698930071389,111.7665826151788,2.0,2.5500842743677405,1.7676446580235174,2.169552549102167,0,0.618,Reach
330.527090919893,98.27089110067392,4.0,4.860945472527282,4.44893549708765,2.3663821940039274,1,0.859,Safe
297.0,96.0,4.0,2.8,2.5,2.17,0,0.567,Reach
324.3542552148629,115.22649359998802,3.0,3.691892988250561,4.606610258857504,3.8459129912035386,1,0.912,Safe
334.0,108.0,5.0,3.8,2.1,3.92,1,0.916,Safe
322.27452185251053,104.14159546624109,1.0,1.776634093215192,2.6983894730248874,3.6044121370311033,0,0.579,Reach
313.0,110.0,3.0,4.2,4.8,3.62,1,0.886,Safe
295.5432145909485,118.30403363456361,5.0,4.149082764147565,2.875518642415106,2.855342768634396,0,0.627,Reach
334.0110907595982,105.08425913616203,2.0,4.5924013161858195,1.2105997083925981,3.224361637445958,0,0.648,Reach
336.0,111.0,1.0,4.9,3.6,2.36,1,0.754,Medium
305.17749828444965,110.87439102336353,4.0,3.5733989915874704,4.176984715260148,3.5102685548005774,1,0.882,Safe
317.52489050399714,119.96436358981461,3.0,1.071122771179204,1.4685358541290858,3.756737960439001,0,0.614,Reach
302.0,102.0,2.0,3.0,2.0,2.59,0,0.554,Reach
339.38143211588334,116.24575706242047,1.0,1.5667433740320957,1.9671786233804474,3.312545492409099,0,0.61,Reach
319.0,117.0,3.0,3.8,2.6,3.29,0,0.669,Medium
332.04661647257467,112.4281058577775,3.0,3.392999208956795,3.1440424983980493,3.3944312515772146,1,0.923,Safe
316.0,98.0,1.0,4.1,4.8,2.13,1,0.743,Medium
328.2329012010803,105.30242654931051,4.0,2.580473337819296,3.4641429719387675,2.9077719098573134,0,0.63,Reach
333.8488770202034,100.26839875744771,5.0,3.608328835951959,3.717750588373095,2.5859492049716657,1,0.864,Safe
333.58925886883355,100.3721989292428,5.0,3.6637818927153516,3.6770513021983353,2.57608409730177,1,0.864,Safe
290.0315385047757,100.85903439801068,5.0,3.171153036114693,1.05567518547551,2.4585028908805926,0,0.609,Reach
326.37573418528314,106.07299021921249,4.0,2.678077097116973,3.5014699750258957,2.8940147513146246,0,0.63,Reach
319.0,109.0,1.0,3.9,1.4,2.01,0,0.554,Reach
330.7590642985383,93.764209579754,5.0,2.3096062969524294,4.178213704532992,3.1979586615274083,0,0.642,Reach
305.0,92.0,2.0,4.1,2.9,2.4,0,0.536,Reach
330.0,96.0,3.0,1.9,4.8,3.74,1,0.793,Medium
329.0,109.0,5.0,4.2,1.1,2.96,1,0.852,Safe
330.81929606483175,116.59451381781888,2.0,3.0326860036751575,3.6739619893605235,3.2715749943377275,1,0.871,Safe
297.88310892611406,103.26134615825723,3.0,4.863190535099108,4.048136628917637,2.2637978245812573,0,0.596,Reach
318.2211900380572,120.0,4.0,2.2470416958685666,1.8319830688858718,2.715137673703429,0,0.642,Reach
297.0,102.0,5.0,2.7,3.1,3.27,0,0.701,Medium
291.65389570712,104.47984145707233,3.0,3.6318337705909767,3.499912065742929,4.0,1,0.86,Safe
328.0,109.0,5.0,2.8,2.8,2.41,1,0.833,Medium
303.1421149409383,113.87217662954153,1.0,4.1645538178720285,1.0557704674422195,2.5160138402114214,0,0.57,Reach
310.0,100.0,5.0,2.8,3.4,3.39,0,0.722,Medium
325.0,104.0,3.0,2.2,4.6,2.08,1,0.764,Medium
316.0,111.0,3.0,3.0,2.3,3.07,0,0.609,Reach
326.37710140017094,99.73842864939492,3.0,4.349240215263982,3.700744217429038,3.591095453053672,1,0.873,Safe
315.43447250363005,101.24386317260576,1.0,3.6017997364447094,5.0848698478247085,3.678258778255781,1,0.864,Safe
332.8384112130324,107.92297610445864,4.0,4.843014554313936,2.309686907548871,3.4214869482555614,1,0.884,Safe
310.0,117.0,5.0,1.1,3.2,2.38,1,0.787,Medium
290.0,104.0,5.0,2.9,1.1,3.96,0,0.71,Medium
337.0,103.0,2.0,4.2,2.8,2.34,1,0.749,Medium
292.0,103.0,2.0,4.9,2.5,2.68,0,0.571,Reach
312.0,94.0,5.0,4.6,4.0,3.05,1,0.831,Medium
334.54592225188395,97.12098109897157,5.0,4.690540904256033,3.867905851002532,3.268982986842995,1,0.888,Safe
332.5807601391319,105.90771063856012,3.0,4.495488549569407,4.374838479777701,2.9519489754071775,1,0.889,Safe
328.0,104.0,4.0,3.1,2.6,2.76,0,0.654,Medium
298.0,120.0,5.0,3.4,4.0,2.51,1,0.85,Safe
323.0,108.0,3.0,3.3,3.3,3.8,1,0.813,Medium
339.0,113.0,1.0,3.4,2.8,2.56,0,0.559,Reach
292.3806573886624,107.4458226864276,3.0,3.994660959449571,2.5830241928604623,3.4089188979923533,0,0.638,Reach
336.0,99.0,3.0,1.4,1.7,2.6,1,0.718,Medium
337.0,107.0,2.0,2.2,4.1,2.23,1,0.752,Medium
328.0,107.0,1.0,2.2,2.3,3.83,1,0.814,Medium
306.3887452055204,114.65246688850273,2.0,2.09907875803361,2.162748049716643,3.0167878601344005,0,0.598,Reach
296.0,115.0,5.0,3.7,2.2,3.46,0,0.745,Medium
321.59168659729073,108.06921983904965,4.0,3.4376593668388447,5.048538343406848,2.2594935202932014,1,0.864,Safe
301.6070828591963,113.59606419393445,1.0,3.7223373587984083,4.451558212745874,2.3474341181124956,0,0.592,Reach
302.73956465228906,113.16457943227743,2.0,4.685126796408894,4.890527236008209,2.6363340628574914,1,0.875,Safe
310.0,110.0,5.0,3.1,4.4,2.59,1,0.855,Safe
321.85995270087807,108.30744212410691,4.0,3.484769327152742,4.976794354143045,2.2396907380861846,1,0.864,Safe
308.0,116.0,5.0,3.2,3.4,3.28,0,0.709,Medium
303.75379892666814,104.57766133712781,5.0,5.0,3.8749530907883116,3.9131584670416992,1,0.893,Safe
333.0,95.0,4.0,4.0,2.2,3.57,1,0.878,Safe
316.92788356576574,109.81541240497837,3.0,3.3517548097849774,1.4963080182071358,2.897459353722067,0,0.639,Reach
302.0,105.0,2.0,1.3,4.0,3.68,1,0.81,Medium
298.1539450682854,109.76297703933103,3.0,5.0,2.878513570647669,4.0,1,0.898,Safe
312.0,105.0,3.0,3.9,1.6,2.18,0,0.661,Medium
322.0,116.0,2.0,2.3,3.3,2.98,1,0.804,Medium
310.320642818328,113.95287729598992,1.0,2.1964930650717434,2.25532161164344,3.203755210600908,0,0.599,Reach
314.0,120.0,5.0,1.9,4.9,3.91,0,0.778,Medium
332.0,112.0,3.0,1.1,3.4,3.41,0,0.638,Reach
318.0,108.0,5.0,3.8,4.8,3.54,0,0.802,Medium
327.0,95.0,1.0,3.1,1.2,2.16,1,0.684,Medium
333.0,108.0,4.0,1.5,1.8,3.01,1,0.796,Medium
328.0,106.0,3.0,4.6,4.1,3.62,0,0.746,Medium
